"id","participantId","visualizationIndex","questionAnswers","createdAt"
"b6b5dbfe-b8a0-4ca3-ab27-df3bfbb1d40b","7a6dabb1-199f-4a85-af35-4d6614cf3e0a",3,"{""Somewhat disagree"",""Not at all emotional"",Believable,Truthful,Credible,""Very unlikely""}","2022-12-21 04:04:02.254"
"6e81ad8d-371e-4438-a357-eae2ae7020d7","7e1c5a5e-0a3b-44ba-a3b9-31fb7c5b9ad9",7,"{""Strongly agree"",""Very emotional"",""Low believability"",""Slightly truthful"",""Low credibility"",""Very unlikely""}","2022-12-21 04:04:03.353"
"f0ee2f3b-8eee-4541-8db5-dac9e3d7c56a","2850dd0b-ad3d-4c6b-8578-2445ca4a92f7",4,"{""Somewhat agree"",""Slightly emotional"",""Moderately believable"",""Moderately truthful"",""Moderately credible"",Unlikely}","2022-12-21 04:04:03.521"
"e4637ca9-1f43-45d1-99d4-0af133092f22","d4a01e75-accf-4800-bad2-67bf54398412",7,"{Agree,Emotional,""Low believability"",""Low truthfulness"",""Low credibility"",Unlikely}","2022-12-21 04:04:04.217"
"0b5db92a-78e8-4b8a-9541-1b809db1550f","e7938f40-ce31-40a5-9be6-16946d7302aa",8,"{Agree,""Low emotionality"",Believable,Truthful,Credible,""Very unlikely""}","2022-12-21 04:04:06.851"
"c2a31939-4acc-4280-886c-2a06419730dd","b88402ba-51c5-4645-95c9-1a20c4d04a24",4,"{Disagree,""Low emotionality"",""Extremely believable"",""Moderately truthful"",""Moderately credible"",""Very unlikely""}","2022-12-21 04:04:08.747"
"286fe123-3b44-4b5a-9c3e-a4e996261d9a","11559f8c-61f2-4857-976b-528e32a5a89a",1,"{Disagree,""Low emotionality"",Believable,Truthful,Credible,""Somewhat likely""}","2022-12-21 04:04:11.473"
"2473c350-d34d-4b19-9336-51d65f5fbbd5","d4b1acfe-d1a2-4ff5-a320-52ed238e434b",2,"{Agree,""Low emotionality"",""Moderately believable"",""Moderately truthful"",""Moderately credible"",""Very unlikely""}","2022-12-21 04:04:12.599"
"03c3a783-178c-40f7-ae18-fd5a40f7fb97","7a0e2c70-d28b-4494-9aa1-4d00d42e4204",5,"{""Strongly agree"",""Extremely emotional"",""Extremely believable"",""Extremely truthful"",""Extremely credible"",""Very likely""}","2022-12-21 04:04:12.686"
"0ed34275-636a-4046-aac2-3d96d9d4a087","3d8c99c9-83fb-49ff-848e-60f05eb5f02b",10,"{Agree,""Moderately emotional"",""Moderately believable"",""Moderately truthful"",""Moderately credible"",""Very unlikely""}","2022-12-21 04:04:13.78"
"60fb3acc-cc53-4778-8f68-286351fa99f0","f7f97388-4a06-42c3-91d3-f1217d62e8ba",8,"{""Somewhat agree"",""Slightly emotional"",""Very believable"",""Very truthful"",""Very credible"",Unlikely}","2022-12-21 04:04:14.193"
"9a5f4398-b38b-428b-ac47-0d17b4a6dd81","0cb77ca2-5502-41a8-ab06-0b7c48149f08",1,"{""Strongly disagree"",""Not at all emotional"",""Extremely believable"",""Extremely truthful"",""Extremely credible"",""Neither unlikely nor likely""}","2022-12-21 04:04:15.846"
"393b44e2-708f-433c-8adc-9bf22097a7e9","f68cf55f-1baf-4bac-97c4-57405729fe6a",7,"{Agree,""Very emotional"",""Slightly believable"",""Low truthfulness"",""Not at all credible"",""Very unlikely""}","2022-12-21 04:04:16.626"
"4ae4aece-f127-4d8a-8479-29714baf9bfd","e047ba0c-68b5-42e9-922c-c155721e8e3f",6,"{Disagree,""Moderately emotional"",""Not at all believable"",""Not at all truthful"",""Not at all credible"",""Somewhat likely""}","2022-12-21 04:04:17.988"
"516cc4bd-a364-4b68-9914-335e08afac07","7377466d-fc42-4df1-9429-07886768cd10",3,"{Disagree,""Low emotionality"",""Very believable"",""Very truthful"",""Very credible"",""Somewhat unlikely""}","2022-12-21 04:04:19.372"
"bcb326bf-e460-4872-90fc-084ee8f99102","ce75f664-ea05-40e5-8928-2f4ba507badc",10,"{Agree,""Very emotional"",""Slightly believable"",""Slightly truthful"",""Slightly credible"",""Somewhat unlikely""}","2022-12-21 04:04:26.841"
"ac051fee-9ef2-4f7b-99f8-96884faa249d","e26cdd06-c2bb-4659-81d0-5b934db65ef5",6,"{Disagree,""Slightly emotional"",Believable,Truthful,Credible,""Somewhat likely""}","2022-12-21 04:04:27.479"
"bd6bcd15-0a39-4c1f-ac67-6e4f42c74367","d4a01e75-accf-4800-bad2-67bf54398412",8,"{""Somewhat disagree"",""Low emotionality"",Believable,""Moderately truthful"",Credible,Unlikely}","2022-12-21 04:04:29.13"
"4f02997c-b407-40bb-8558-91e37f1da977","00fec1a6-a22e-4855-affc-3afaefd20653",4,"{""Somewhat disagree"",""Low emotionality"",Believable,Truthful,Credible,""Somewhat likely""}","2022-12-21 04:04:30.206"
"90392eba-c43d-477b-b6a9-c24e1c842180","14141ead-85e6-4241-b73c-58684359cfe4",6,"{Disagree,""Low emotionality"",""Slightly believable"",""Slightly truthful"",""Slightly credible"",Unlikely}","2022-12-21 04:04:30.701"
"78b05ca2-4992-4ee2-9912-a3ff87a38feb","5bb2f91f-0883-41b6-bfc4-74e3737888fc",1,"{Agree,""Moderately emotional"",""Very believable"",""Very truthful"",Credible,Likely}","2022-12-21 04:04:31.009"
"92ecfc64-1bbb-45f4-b2df-0821079d6a88","dc24ca0b-58b6-4891-a45c-494c8b5d1b16",2,"{Agree,Emotional,""Low believability"",""Low truthfulness"",""Low credibility"",""Very unlikely""}","2022-12-21 04:04:31.696"
"399e4c6b-5c2d-47ce-bfdf-bd435de57411","6d12435b-7f3c-4a16-86db-20eae0e90cad",6,"{""Strongly agree"",Emotional,""Slightly believable"",""Moderately truthful"",""Moderately credible"",""Very unlikely""}","2022-12-21 04:04:31.951"
"a1ffec08-d3f6-49a5-b59d-d758935e9dfd","e7938f40-ce31-40a5-9be6-16946d7302aa",9,"{""Strongly disagree"",""Not at all emotional"",""Extremely believable"",""Very truthful"",""Very credible"",""Very unlikely""}","2022-12-21 04:04:32.271"
"ddc4d193-768d-4624-8ff1-e58263ce6a07","088dff32-733b-49e2-a921-c4f0abdeb78a",7,"{""Strongly agree"",""Extremely emotional"",""Slightly believable"",""Slightly truthful"",""Low credibility"",""Somewhat unlikely""}","2022-12-21 04:04:32.852"
"f36c3e27-f884-4089-a8ac-a530ebf6ff7e","43ec6b79-fe04-4f26-9588-30dc507d9d8f",2,"{""Somewhat agree"",""Low emotionality"",Believable,Truthful,Credible,""Somewhat likely""}","2022-12-21 04:04:33.164"
"983eff65-2ce6-4fd3-9e21-22df587f6b33","b88402ba-51c5-4645-95c9-1a20c4d04a24",5,"{""Strongly agree"",""Extremely emotional"",""Extremely believable"",""Extremely truthful"",""Extremely credible"",""Very likely""}","2022-12-21 04:04:38.873"
"1fbe8307-c8c4-4db5-aed4-5eb9535f8c7f","b7126d53-8c0a-476f-95b8-f9b2887bf9e1",6,"{Disagree,""Low emotionality"",Believable,Truthful,Credible,""Somewhat unlikely""}","2022-12-21 04:04:39.224"
"648b7a6a-03d4-4305-be8f-829f48c0b4d5","d4b1acfe-d1a2-4ff5-a320-52ed238e434b",3,"{Disagree,""Low emotionality"",""Moderately believable"",""Moderately truthful"",""Moderately credible"",""Very unlikely""}","2022-12-21 04:04:40.903"
"a69b89cf-6a6a-4f44-9571-b3f27e60b800","00fec1a6-a22e-4855-affc-3afaefd20653",5,"{""Strongly agree"",""Extremely emotional"",""Extremely believable"",""Extremely truthful"",""Extremely credible"",""Very likely""}","2022-12-21 04:04:42.039"
"567602e7-5a98-41cb-a0e5-7632686c4604","d4a01e75-accf-4800-bad2-67bf54398412",9,"{Disagree,""Not at all emotional"",Believable,Truthful,Credible,Unlikely}","2022-12-21 04:04:42.365"
"27b60ccd-0efe-4734-b7f5-201b40bccbab","2850dd0b-ad3d-4c6b-8578-2445ca4a92f7",5,"{""Strongly agree"",""Extremely emotional"",""Extremely believable"",""Extremely truthful"",""Extremely credible"",""Very likely""}","2022-12-21 04:04:42.573"
"edca3831-605f-4373-a91e-293df1cd3899","f7f97388-4a06-42c3-91d3-f1217d62e8ba",9,"{Disagree,Emotional,Believable,Truthful,Credible,Unlikely}","2022-12-21 04:04:43.412"
"53f321bc-4c2f-4c6c-9406-9f0d799961ee","e252e816-7dcf-4704-90ab-353598145862",3,"{""Somewhat agree"",""Moderately emotional"",""Moderately believable"",Truthful,""Moderately credible"",""Very unlikely""}","2022-12-21 04:04:43.838"
"a61972ee-3c78-432d-afd4-3f515477b0c7","1c072708-b4bb-415d-a346-0757336779b6",1,"{""Somewhat agree"",""Slightly emotional"",Believable,Truthful,Credible,Likely}","2022-12-21 04:04:44.405"
"09e5956d-c73e-4ff0-8d2f-002fd49272e6","6f4141e2-f7d5-4e8e-9029-28d86645573c",1,"{""Somewhat disagree"",""Not at all emotional"",""Extremely believable"",""Very truthful"",""Very credible"",""Very unlikely""}","2022-12-21 04:04:46.39"
"24ad9634-3a60-4462-bb0a-913b420428a7","87188204-4ef7-4323-9f1a-3cd396c4154d",7,"{""Somewhat agree"",""Low emotionality"",""Low believability"",""Slightly truthful"",""Slightly credible"",Unlikely}","2022-12-21 04:04:47.388"
"879a26eb-211f-4e19-8953-2f91bcfef9ef","c46b6128-fa5b-4810-a284-55ec9c480a10",1,"{""Somewhat agree"",""Moderately emotional"",""Moderately believable"",""Moderately truthful"",""Moderately credible"",""Very unlikely""}","2022-12-21 04:04:52.178"
"35d1f77f-f589-44f4-93d7-febcb1b21c11","e26cdd06-c2bb-4659-81d0-5b934db65ef5",7,"{Agree,""Moderately emotional"",""Low believability"",""Low truthfulness"",""Low credibility"",""Very unlikely""}","2022-12-21 04:04:55.713"
"f343a585-83cd-41b6-822f-e429030db2fd","db9b5c37-e3fe-445a-9392-885d1f4d3151",7,"{Agree,""Moderately emotional"",""Low believability"",""Slightly truthful"",""Low credibility"",""Very unlikely""}","2022-12-21 04:04:58.886"
"bfdaf2dd-716f-4b95-953e-9f31a6d0c33c","f68cf55f-1baf-4bac-97c4-57405729fe6a",8,"{Disagree,""Slightly emotional"",Believable,Truthful,Credible,""Neither unlikely nor likely""}","2022-12-21 04:05:00.207"
"72a9b305-fae7-4790-8454-b1448fcb71ed","72a4c776-b4bb-4941-9145-f2602ad1c713",1,"{""Somewhat agree"",Emotional,""Low believability"",""Slightly truthful"",""Low credibility"",Unlikely}","2022-12-21 04:05:00.828"
"c414aafc-442f-4b72-a467-04a2e05309b9","14141ead-85e6-4241-b73c-58684359cfe4",7,"{Agree,""Slightly emotional"",""Slightly believable"",""Slightly truthful"",""Moderately credible"",""Somewhat unlikely""}","2022-12-21 04:05:00.978"
"352d0b3e-c19a-4092-9c86-803b31d1f2cb","11559f8c-61f2-4857-976b-528e32a5a89a",2,"{""Somewhat disagree"",Emotional,""Moderately believable"",""Moderately truthful"",""Slightly credible"",Unlikely}","2022-12-21 04:05:02.044"
"76358a14-52aa-4a2e-b378-b0fdb2a2c975","43aa7fdc-aadd-41b3-97a9-396b423cfae5",3,"{Disagree,""Not at all emotional"",""Extremely believable"",""Very truthful"",""Extremely credible"",""Very unlikely""}","2022-12-21 04:05:02.727"
"8a029330-6ed1-4f71-9dba-5fb5a4bb94ff","d4a01e75-accf-4800-bad2-67bf54398412",10,"{Agree,""Very emotional"",""Low believability"",""Slightly truthful"",""Slightly credible"",Unlikely}","2022-12-21 04:05:03.339"
"0a060eb7-c2cf-4d7a-8164-c775d527ec41","43ec6b79-fe04-4f26-9588-30dc507d9d8f",3,"{""Strongly disagree"",""Not at all emotional"",""Very believable"",""Moderately truthful"",""Moderately credible"",""Very unlikely""}","2022-12-21 04:05:03.619"
"05c0ec8e-8b14-4c46-8516-3339be9816b8","d4b1acfe-d1a2-4ff5-a320-52ed238e434b",4,"{""Somewhat agree"",""Low emotionality"",""Slightly believable"",""Slightly truthful"",""Slightly credible"",""Very unlikely""}","2022-12-21 04:05:03.782"
"9785945e-c77a-4fea-8295-66fdf88856ed","7e1c5a5e-0a3b-44ba-a3b9-31fb7c5b9ad9",8,"{""Somewhat agree"",""Low emotionality"",""Moderately believable"",Truthful,Credible,Unlikely}","2022-12-21 04:05:06.68"
"2c9f3942-1069-4761-9fba-005e0f3e0039","b88402ba-51c5-4645-95c9-1a20c4d04a24",6,"{""Strongly disagree"",""Not at all emotional"",""Very believable"",Truthful,""Moderately credible"",""Very unlikely""}","2022-12-21 04:05:10.388"
"78141a70-831a-4903-9254-89454f51c738","7a0e2c70-d28b-4494-9aa1-4d00d42e4204",6,"{""Somewhat agree"",""Moderately emotional"",""Moderately believable"",""Moderately truthful"",""Moderately credible"",""Somewhat unlikely""}","2022-12-21 04:05:10.695"
"9e611f1e-d395-48bf-a4d4-9ae18a7cd0bc","6d12435b-7f3c-4a16-86db-20eae0e90cad",7,"{""Somewhat agree"",""Very emotional"",Believable,""Moderately truthful"",""Slightly credible"",""Very unlikely""}","2022-12-21 04:05:12.699"
"1d5a3500-2656-4d9b-bdca-8a96aeb31b1c","7a6dabb1-199f-4a85-af35-4d6614cf3e0a",4,"{""Somewhat agree"",""Not at all emotional"",""Moderately believable"",""Moderately truthful"",Credible,""Very unlikely""}","2022-12-21 04:05:13.116"
"f8ca21c7-6fd9-49cb-a769-21ab1b25eead","e7938f40-ce31-40a5-9be6-16946d7302aa",10,"{""Strongly agree"",Emotional,""Slightly believable"",""Slightly truthful"",""Slightly credible"",""Very unlikely""}","2022-12-21 04:05:14.004"
"6de88cc2-cb76-4e5a-b67e-cb709171bf4a","2e403ff3-67df-4f8e-add4-dee864821ea2",1,"{""Somewhat agree"",Emotional,""Slightly believable"",""Slightly truthful"",""Slightly credible"",""Very unlikely""}","2022-12-21 04:05:15.23"
"df91df8f-cecb-4385-b405-b644a6a2830b","6f4141e2-f7d5-4e8e-9029-28d86645573c",2,"{""Strongly agree"",""Very emotional"",""Low believability"",Truthful,""Low credibility"",""Very unlikely""}","2022-12-21 04:05:16.484"
"58316c8a-6ad1-43eb-afd5-cef8202e5946","dc24ca0b-58b6-4891-a45c-494c8b5d1b16",3,"{""Somewhat disagree"",""Low emotionality"",""Slightly believable"",""Low truthfulness"",""Low credibility"",""Very unlikely""}","2022-12-21 04:05:19.979"
"6567a3ac-f7fd-4146-af89-592f24460d90","e26cdd06-c2bb-4659-81d0-5b934db65ef5",8,"{Disagree,""Low emotionality"",Believable,Truthful,Credible,""Neither unlikely nor likely""}","2022-12-21 04:05:20.992"
"8eaa6c60-6e0b-494b-b7db-564e4baa6803","87188204-4ef7-4323-9f1a-3cd396c4154d",8,"{""Somewhat disagree"",""Slightly emotional"",""Very believable"",Truthful,""Very credible"",Likely}","2022-12-21 04:05:22.292"
"b48f5428-3512-4036-b778-9723a9be817b","d4b1acfe-d1a2-4ff5-a320-52ed238e434b",5,"{""Strongly agree"",""Extremely emotional"",""Extremely believable"",""Extremely truthful"",""Extremely credible"",""Very likely""}","2022-12-21 04:05:22.635"
"c3da1a61-3a61-43aa-9da9-126a7184c006","b7126d53-8c0a-476f-95b8-f9b2887bf9e1",7,"{""Strongly agree"",""Very emotional"",""Not at all believable"",""Low truthfulness"",""Not at all credible"",""Very unlikely""}","2022-12-21 04:05:22.697"
"202cb982-35c6-4bfa-b1f8-6cb9fa30f415","b88ea317-739f-411e-b221-18d70ae1724f",1,"{Agree,""Very emotional"",""Slightly believable"",""Slightly truthful"",""Slightly credible"",""Very unlikely""}","2022-12-21 04:05:25.429"
"7814e42e-1f3d-4cfc-ba98-63e2e29e71f2","14141ead-85e6-4241-b73c-58684359cfe4",8,"{Disagree,""Low emotionality"",""Moderately believable"",""Moderately truthful"",""Moderately credible"",""Neither unlikely nor likely""}","2022-12-21 04:05:25.934"
"9a896529-0042-4964-85ab-e8534454e458","25b555a1-a60a-42be-a827-4f4e06209cb9",3,"{""Somewhat agree"",""Low emotionality"",""Very believable"",""Very truthful"",""Very credible"",Unlikely}","2022-12-21 04:05:27.95"
"0cf1eec6-372f-4d0c-b40b-5122c7aa3bbc","1c072708-b4bb-415d-a346-0757336779b6",2,"{Agree,""Low emotionality"",Believable,Truthful,Credible,""Somewhat likely""}","2022-12-21 04:05:30.298"
"dbd530c4-7cc0-4e62-99f3-cb6529ab721c","43ec6b79-fe04-4f26-9588-30dc507d9d8f",4,"{""Strongly agree"",Emotional,""Slightly believable"",""Moderately truthful"",""Moderately credible"",""Very unlikely""}","2022-12-21 04:05:33.076"
"dd41ade9-e9b2-4959-8621-027e11274b19","088dff32-733b-49e2-a921-c4f0abdeb78a",8,"{Agree,""Slightly emotional"",""Extremely believable"",""Extremely truthful"",""Very credible"",""Somewhat likely""}","2022-12-21 04:05:33.688"
"8d672747-39d4-4204-8c9a-078a9f7d2a3e","43aa7fdc-aadd-41b3-97a9-396b423cfae5",4,"{""Strongly agree"",Emotional,Believable,Truthful,Credible,""Very unlikely""}","2022-12-21 04:05:33.781"
"385046d1-6bcc-46a7-82ce-45cffe7fef21","e252e816-7dcf-4704-90ab-353598145862",4,"{""Somewhat disagree"",Emotional,""Moderately believable"",Truthful,""Slightly credible"",""Very unlikely""}","2022-12-21 04:05:35.71"
"1dcf793a-6d61-4e6f-bd20-e17a9f1b5e76","6d12435b-7f3c-4a16-86db-20eae0e90cad",8,"{""Somewhat disagree"",""Slightly emotional"",""Moderately believable"",""Moderately truthful"",""Moderately credible"",""Very unlikely""}","2022-12-21 04:05:36.523"
"7e2e5ffa-8d33-4289-aa22-1abcd95249f6","00fec1a6-a22e-4855-affc-3afaefd20653",6,"{""Somewhat disagree"",""Low emotionality"",Believable,Truthful,Credible,""Somewhat likely""}","2022-12-21 04:05:36.572"
"bb460753-5d27-4100-be24-0a764e1c24f8","6f4141e2-f7d5-4e8e-9029-28d86645573c",3,"{Disagree,""Low emotionality"",""Very believable"",Truthful,Credible,Unlikely}","2022-12-21 04:05:41.144"
"258979ce-d6d9-4a2f-b376-310a3a9e52ba","2850dd0b-ad3d-4c6b-8578-2445ca4a92f7",6,"{""Somewhat agree"",Emotional,""Moderately believable"",""Moderately truthful"",""Moderately credible"",Unlikely}","2022-12-21 04:05:43.213"
"92e085f5-0205-4137-9d5a-9e8b6b6fb5f5","11559f8c-61f2-4857-976b-528e32a5a89a",3,"{""Somewhat disagree"",""Low emotionality"",Believable,Truthful,Credible,""Neither unlikely nor likely""}","2022-12-21 04:05:44.963"
"50c9b9bf-eb2d-4da6-90e2-ced6a8344c92","c46b6128-fa5b-4810-a284-55ec9c480a10",2,"{""Somewhat disagree"",""Slightly emotional"",""Slightly believable"",""Slightly truthful"",""Slightly credible"",""Very unlikely""}","2022-12-21 04:05:44.997"
"52b039eb-e431-4987-9b40-656c4eaa116e","43aa7fdc-aadd-41b3-97a9-396b423cfae5",5,"{""Strongly agree"",""Extremely emotional"",""Extremely believable"",""Extremely truthful"",""Extremely credible"",""Very likely""}","2022-12-21 04:05:45.363"
"b5c18252-43ba-46de-87c3-37b2b9d91fa9","b88402ba-51c5-4645-95c9-1a20c4d04a24",7,"{""Strongly agree"",""Very emotional"",""Low believability"",""Low truthfulness"",""Low credibility"",""Very unlikely""}","2022-12-21 04:05:45.624"
"1f7cf9c5-b431-473b-9f2e-85ab343e63a5","43ec6b79-fe04-4f26-9588-30dc507d9d8f",5,"{""Strongly agree"",""Extremely emotional"",""Extremely believable"",""Extremely truthful"",""Extremely credible"",""Very likely""}","2022-12-21 04:05:47.445"
"c3c20793-113c-46d4-b54d-40f542f0df2d","db9b5c37-e3fe-445a-9392-885d1f4d3151",8,"{""Strongly disagree"",""Not at all emotional"",""Very believable"",""Very truthful"",""Very credible"",""Somewhat likely""}","2022-12-21 04:05:50.903"
"fd8002c0-b346-44ad-ab2c-571c3c305141","d4b1acfe-d1a2-4ff5-a320-52ed238e434b",6,"{Disagree,""Low emotionality"",""Moderately believable"",""Moderately truthful"",""Moderately credible"",""Very unlikely""}","2022-12-21 04:05:56.397"
"ee372234-cf84-4541-a64f-0252f98d25c0","72a4c776-b4bb-4941-9145-f2602ad1c713",2,"{Disagree,""Low emotionality"",""Moderately believable"",""Moderately truthful"",""Moderately credible"",Unlikely}","2022-12-21 04:05:57.078"
"6b49a5b0-aa1a-407d-b42b-bde2722ceeec","1c072708-b4bb-415d-a346-0757336779b6",3,"{Agree,""Low emotionality"",""Very believable"",""Very truthful"",Credible,Likely}","2022-12-21 04:05:57.374"
"4350f741-e779-438a-9009-01de12d36287","7e1fc75f-36ba-4ad3-8576-a0ceb0004c27",6,"{""Somewhat disagree"",""Moderately emotional"",""Low believability"",""Low truthfulness"",""Slightly credible"",""Very unlikely""}","2022-12-21 04:05:59.261"
"fe8927a3-8025-45e3-a3a0-7dd2d4d636b8","7a0e2c70-d28b-4494-9aa1-4d00d42e4204",7,"{""Somewhat disagree"",""Moderately emotional"",""Moderately believable"",""Moderately truthful"",""Moderately credible"",Unlikely}","2022-12-21 04:05:59.654"
"c2dc28f9-4edb-41d2-893a-0e7162ccbdfb","87188204-4ef7-4323-9f1a-3cd396c4154d",9,"{""Strongly disagree"",""Not at all emotional"",""Very believable"",""Extremely truthful"",""Very credible"",""Somewhat likely""}","2022-12-21 04:06:00.01"
"4ebaa354-ed7c-4aea-93db-a66caff57d0c","e26cdd06-c2bb-4659-81d0-5b934db65ef5",9,"{Disagree,""Low emotionality"",Believable,Truthful,Credible,""Very unlikely""}","2022-12-21 04:06:00.72"
"1705b7b2-18c7-460d-8092-844b97cab44c","14141ead-85e6-4241-b73c-58684359cfe4",9,"{Disagree,""Moderately emotional"",""Moderately believable"",Truthful,""Moderately credible"",""Neither unlikely nor likely""}","2022-12-21 04:06:02.203"
"0e86ca32-c613-4dc2-9500-ab185ceb5904","6f4141e2-f7d5-4e8e-9029-28d86645573c",4,"{Agree,""Very emotional"",Believable,Truthful,""Slightly credible"",""Very unlikely""}","2022-12-21 04:06:03.545"
"ce0d05d4-98a7-43a5-ab8d-2dceb7f79642","2e403ff3-67df-4f8e-add4-dee864821ea2",2,"{""Strongly agree"",""Extremely emotional"",""Low believability"",""Low truthfulness"",""Low credibility"",""Very unlikely""}","2022-12-21 04:06:03.881"
"cd480a53-3391-4152-9365-15bfabd890fa","6d12435b-7f3c-4a16-86db-20eae0e90cad",9,"{""Somewhat disagree"",""Low emotionality"",""Slightly believable"",""Slightly truthful"",""Moderately credible"",""Very unlikely""}","2022-12-21 04:06:04.563"
"c18a4b84-aeff-4ad9-8cd8-f5d513026845","b7126d53-8c0a-476f-95b8-f9b2887bf9e1",8,"{Disagree,""Low emotionality"",Believable,Truthful,Credible,Unlikely}","2022-12-21 04:06:07.125"
"d2d903de-ed16-41d8-a6c0-1ea3fedda124","e047ba0c-68b5-42e9-922c-c155721e8e3f",7,"{""Somewhat agree"",Emotional,""Very believable"",Truthful,Credible,""Very likely""}","2022-12-21 04:06:09.026"
"20574272-e536-4dda-9a01-72ddbc2d6ac9","b88ea317-739f-411e-b221-18d70ae1724f",2,"{""Somewhat disagree"",Emotional,Believable,Truthful,Credible,""Very unlikely""}","2022-12-21 04:06:09.733"
"a3beace1-a88c-410b-9a32-35c6aeeb47bf","c7c3b873-ba30-41f0-9156-3dcd1e775e0f",3,"{Disagree,""Not at all emotional"",""Slightly believable"",""Slightly truthful"",""Slightly credible"",""Very unlikely""}","2022-12-21 04:06:12.977"
"f17261f5-0840-4ac3-af53-994ac341dfeb","11559f8c-61f2-4857-976b-528e32a5a89a",4,"{Agree,""Moderately emotional"",Believable,Truthful,Credible,""Somewhat likely""}","2022-12-21 04:06:13.91"
"bf344193-cf32-4b65-88fa-0f69b1b5511d","b88402ba-51c5-4645-95c9-1a20c4d04a24",8,"{""Strongly disagree"",""Not at all emotional"",""Extremely believable"",""Extremely truthful"",""Extremely credible"",""Very unlikely""}","2022-12-21 04:06:17.387"
"de27261a-3951-461c-acec-baa6c3dd8f8b","25b555a1-a60a-42be-a827-4f4e06209cb9",4,"{Agree,""Slightly emotional"",""Very believable"",""Moderately truthful"",""Moderately credible"",Unlikely}","2022-12-21 04:06:18.465"
"f36fd086-0891-4de5-ab03-bd9cf10f8b9d","6f4141e2-f7d5-4e8e-9029-28d86645573c",5,"{""Strongly agree"",""Extremely emotional"",""Extremely believable"",""Extremely truthful"",""Extremely credible"",""Very likely""}","2022-12-21 04:06:19.949"
"2a93f3e5-5d54-4967-bdb2-79de95a5c2be","d4b1acfe-d1a2-4ff5-a320-52ed238e434b",7,"{Agree,""Moderately emotional"",""Slightly believable"",""Slightly truthful"",""Slightly credible"",""Very unlikely""}","2022-12-21 04:06:20.511"
"b4bc6106-ddbb-4f00-a758-dbc9ae7c30f8","f68cf55f-1baf-4bac-97c4-57405729fe6a",9,"{Disagree,""Low emotionality"",Believable,Truthful,Credible,""Neither unlikely nor likely""}","2022-12-21 04:06:21.343"
"3ea2d5e9-c0bc-4721-9902-47847ac6e691","6c7810e5-c4c5-4eeb-80c4-925ed68550ee",1,"{Agree,""Very emotional"",""Extremely believable"",""Very truthful"",""Very credible"",Likely}","2022-12-21 04:06:22.177"
"5ced5633-3dc6-4478-8316-369877285149","43aa7fdc-aadd-41b3-97a9-396b423cfae5",6,"{Disagree,""Moderately emotional"",""Moderately believable"",Truthful,Credible,""Very unlikely""}","2022-12-21 04:06:25.164"
"6534dddf-ccc7-434c-97d7-9e3c3c0e3d48","00fec1a6-a22e-4855-affc-3afaefd20653",7,"{Agree,Emotional,""Slightly believable"",""Slightly truthful"",""Low credibility"",Unlikely}","2022-12-21 04:06:28.077"
"2f9e8a40-5b36-400e-b9c3-1c67f4372b9f","f7f97388-4a06-42c3-91d3-f1217d62e8ba",10,"{Agree,Emotional,Believable,""Slightly truthful"",""Slightly credible"",Unlikely}","2022-12-21 04:06:28.181"
"c7793aef-56e7-46b8-8386-4285e44104a2","11559f8c-61f2-4857-976b-528e32a5a89a",5,"{""Strongly agree"",""Extremely emotional"",""Extremely believable"",""Extremely truthful"",""Extremely credible"",""Very likely""}","2022-12-21 04:06:29.016"
"49087d4c-a843-423d-a97a-933a18525a5a","43ec6b79-fe04-4f26-9588-30dc507d9d8f",6,"{""Somewhat agree"",""Slightly emotional"",""Slightly believable"",""Slightly truthful"",""Moderately credible"",""Very unlikely""}","2022-12-21 04:06:29.037"
"879f12d2-b828-49bc-ba64-4db67ed26c3f","7e1fc75f-36ba-4ad3-8576-a0ceb0004c27",7,"{""Strongly agree"",Emotional,""Low believability"",""Low truthfulness"",""Low credibility"",""Very unlikely""}","2022-12-21 04:06:31.14"
"d9040462-b6a8-460b-9978-7226bc088146","87188204-4ef7-4323-9f1a-3cd396c4154d",10,"{""Strongly agree"",Emotional,""Not at all believable"",""Not at all truthful"",""Not at all credible"",""Very unlikely""}","2022-12-21 04:06:34.408"
"8863a4eb-ea0f-4cb9-a0b7-77e47559158c","25b555a1-a60a-42be-a827-4f4e06209cb9",5,"{""Strongly agree"",""Extremely emotional"",""Extremely believable"",""Extremely truthful"",""Extremely credible"",""Very likely""}","2022-12-21 04:06:34.832"
"dcaa5d33-b2ff-419d-80fc-b9baf7bd1e72","7e1c5a5e-0a3b-44ba-a3b9-31fb7c5b9ad9",9,"{""Strongly disagree"",""Not at all emotional"",Believable,""Moderately truthful"",Credible,""Very unlikely""}","2022-12-21 04:06:34.937"
"99a078c9-45ec-4ddc-9564-53d68ee84a48","6d12435b-7f3c-4a16-86db-20eae0e90cad",10,"{Agree,""Moderately emotional"",""Slightly believable"",""Low truthfulness"",""Low credibility"",""Very unlikely""}","2022-12-21 04:06:36.882"
"e73d17f0-0c73-42d5-8228-0e62cf4d3a73","c46b6128-fa5b-4810-a284-55ec9c480a10",3,"{""Somewhat disagree"",""Low emotionality"",""Slightly believable"",""Slightly truthful"",""Slightly credible"",""Very unlikely""}","2022-12-21 04:06:37.347"
