"id","participantId","snippetIndex","questionAnswers","highlightedWordIndices","createdAt"
"134ddd24-df5d-4f27-81f0-2fbfa78fbf59","25b555a1-a60a-42be-a827-4f4e06209cb9",1,"{Agree,""Very emotional"",""Very believable"",""Very truthful"",""Very credible"",""Very unlikely""}","{23,24,27,28}","2022-12-21 04:11:04.818"
"d9ec1809-48b8-4e2b-8035-2e2c19287977","6d12435b-7f3c-4a16-86db-20eae0e90cad",5,"{Agree,""Very emotional"",""Moderately believable"",""Moderately truthful"",""Slightly credible"",""Very unlikely""}","{6,7,8,9,20,21,22,23,24,25,26,59,60}","2022-12-21 04:11:14.149"
"67536085-0c67-4c1f-b3a1-1c18f1b16c4b","d4b1acfe-d1a2-4ff5-a320-52ed238e434b",5,"{Disagree,""Low emotionality"",""Moderately believable"",""Moderately truthful"",""Moderately credible"",""Very unlikely""}","{}","2022-12-21 04:11:18.596"
"eac2f0d3-e8cf-452b-b75e-afc213f013ac","43aa7fdc-aadd-41b3-97a9-396b423cfae5",1,"{""Somewhat agree"",Emotional,Believable,""Slightly truthful"",""Moderately credible"",""Very unlikely""}","{27,28}","2022-12-21 04:11:18.85"
"03f4197b-7920-4071-b12d-a71fd61758dc","7a0e2c70-d28b-4494-9aa1-4d00d42e4204",0,"{Agree,Emotional,""Moderately believable"",""Low truthfulness"",""Low credibility"",Unlikely}","{34,35}","2022-12-21 04:11:21.214"
"3a2e5263-0cf5-4e3d-86c6-f41cd58b818d","ce75f664-ea05-40e5-8928-2f4ba507badc",4,"{Agree,""Very emotional"",""Slightly believable"",""Slightly truthful"",""Slightly credible"",""Somewhat likely""}","{0,11,12,13,18,28,32,33,36}","2022-12-21 04:11:21.919"
"402fd5ab-14ed-4dd4-b256-b3fd01d9a89c","b88402ba-51c5-4645-95c9-1a20c4d04a24",4,"{""Strongly agree"",""Extremely emotional"",""Slightly believable"",""Slightly truthful"",""Slightly credible"",""Very unlikely""}","{0,1,32,35,36,42,43,44,45}","2022-12-21 04:11:24.286"
"487dc37b-5f39-4c61-8f8e-e665b91f2a17","e7938f40-ce31-40a5-9be6-16946d7302aa",5,"{""Somewhat agree"",""Moderately emotional"",""Moderately believable"",""Moderately truthful"",""Moderately credible"",""Very unlikely""}","{29,59,60}","2022-12-21 04:11:24.733"
"d9c6b08b-05e5-4446-8fda-b97de7e9c828","db9b5c37-e3fe-445a-9392-885d1f4d3151",1,"{""Strongly agree"",""Extremely emotional"",Believable,""Moderately truthful"",Credible,Likely}","{6,7,8,9,10,15,16,23,24,27,28,29,30,31,32}","2022-12-21 04:11:26.818"
"eaee0b39-1ac4-4210-896c-0e3f5436fc9b","2850dd0b-ad3d-4c6b-8578-2445ca4a92f7",0,"{""Somewhat agree"",Emotional,""Low believability"",""Low truthfulness"",""Low credibility"",""Very unlikely""}","{8,13,17,40}","2022-12-21 04:11:26.834"
"3107944f-babb-47ef-a440-a10db47c4ea9","87188204-4ef7-4323-9f1a-3cd396c4154d",3,"{""Strongly agree"",Emotional,""Low believability"",""Not at all truthful"",""Not at all credible"",""Very unlikely""}","{0,1,2,3,11,22,23,33}","2022-12-21 04:11:27.202"
"b500b14d-9278-44f7-8cda-1fce10215f2d","088dff32-733b-49e2-a921-c4f0abdeb78a",0,"{Agree,""Slightly emotional"",""Low believability"",""Slightly truthful"",""Low credibility"",""Neither unlikely nor likely""}","{27,28,40,41,42,43,44}","2022-12-21 04:11:45.324"
"9806e804-e9dd-4167-8036-f9d220f2339a","b88ea317-739f-411e-b221-18d70ae1724f",0,"{""Somewhat disagree"",""Slightly emotional"",Believable,Truthful,Credible,""Very unlikely""}","{40,41}","2022-12-21 04:11:27.989"
"005a4640-a617-4074-a57e-b9cbe9c087f8","f68cf55f-1baf-4bac-97c4-57405729fe6a",1,"{""Strongly disagree"",""Slightly emotional"",""Very believable"",""Very truthful"",""Very credible"",""Somewhat likely""}","{}","2022-12-21 04:11:32.342"
"f5fffe52-342f-4a9d-81d9-c34743e5d26e","7e1fc75f-36ba-4ad3-8576-a0ceb0004c27",3,"{Agree,""Moderately emotional"",""Low believability"",""Low truthfulness"",""Low credibility"",""Very unlikely""}","{22,23,25,39,43}","2022-12-21 04:11:36.014"
"0f19c39b-488e-4e1d-83f0-9c4bfe55104a","e252e816-7dcf-4704-90ab-353598145862",4,"{""Strongly agree"",""Very emotional"",""Not at all believable"",""Not at all truthful"",""Not at all credible"",""Very unlikely""}","{1,3,4,5,9,32,33,35,36,44,47}","2022-12-21 04:32:48.063"
"5edeb224-86cc-4025-bf3c-3c61678b8c70","49934615-20f9-4cbb-90dd-aa7b91d52b79",5,"{""Strongly agree"",Emotional,""Low believability"",""Low truthfulness"",""Low credibility"",""Very unlikely""}","{46,47,48,49,50,51,52,54,55,56,57,58,59,60,61,62}","2022-12-21 04:32:55.082"
"38388e61-5d46-465a-9d4f-4698c5489900","644f37cb-8cc3-484d-9beb-e21a7bdb61dc",1,"{""Strongly agree"",""Very emotional"",""Slightly believable"",""Slightly truthful"",""Low credibility"",""Very unlikely""}","{23,24,27,28}","2022-12-21 04:32:59.638"
"efd23911-4b9c-4433-984d-fbe78b67e723","756a7d63-f43e-43d1-9046-3f97cd658073",3,"{""Strongly agree"",Emotional,""Moderately believable"",""Moderately truthful"",""Moderately credible"",""Very unlikely""}","{22,23,24,25,33}","2022-12-21 04:33:03.539"
"b9c9a8ef-92ef-4408-989a-df307aa4c396","90e66104-3c8a-42b7-b545-10cacf72f927",3,"{""Somewhat agree"",""Moderately emotional"",""Slightly believable"",""Slightly truthful"",""Slightly credible"",""Very unlikely""}","{10,11}","2022-12-21 04:33:11.542"
"7a299c07-1c60-4d0d-bad0-18f9992691bf","5bb2f91f-0883-41b6-bfc4-74e3737888fc",3,"{""Somewhat agree"",""Low emotionality"",""Moderately believable"",""Moderately truthful"",""Low credibility"",Unlikely}","{10,11,15,16}","2022-12-21 04:33:13.556"
"57f48069-c8c2-45ca-95c1-c695cbcf1ebe","5df37e71-7f14-46c1-9584-4b6e022aa246",3,"{Agree,""Very emotional"",""Low believability"",""Low truthfulness"",""Low credibility"",Unlikely}","{10,11,22,23,24,25,33}","2022-12-21 04:33:18.126"
"7749a70f-e73a-40a5-ae66-3dd4306d520d","26ea64e9-5135-4e6b-9278-93cf939c24e5",2,"{Agree,""Very emotional"",""Very believable"",""Very truthful"",""Very credible"",""Very unlikely""}","{16,22,24,25}","2022-12-21 04:33:21.82"
"e1f6776a-06e7-4d37-9d9f-ca0edd8408ae","5b1d5ac6-9b6c-4eaa-bb97-13035b705ca9",5,"{""Somewhat agree"",""Moderately emotional"",""Very believable"",""Very truthful"",""Very credible"",Unlikely}","{29,30,31,58,59,60}","2022-12-21 04:34:04.323"
"c83b58f2-024f-453e-b73e-72dde75c1099","90e66104-3c8a-42b7-b545-10cacf72f927",4,"{""Strongly agree"",""Extremely emotional"",Believable,""Slightly truthful"",""Slightly credible"",""Somewhat unlikely""}","{0,1,11,12,13,18,19,38,39}","2022-12-21 04:34:05.81"
"2dd97115-8144-4592-bb62-5b2de23c7417","1647de99-1a19-412c-b176-be0eded07cff",4,"{""Somewhat disagree"",""Slightly emotional"",""Low believability"",""Low truthfulness"",""Low credibility"",""Somewhat unlikely""}","{}","2022-12-21 04:34:15.587"
"9110d336-9b4a-43e0-ab39-ed7498651b72","6d00812a-d0a9-4d6c-982d-3a49f44004ff",1,"{Agree,""Slightly emotional"",""Moderately believable"",""Moderately truthful"",""Slightly credible"",""Very unlikely""}","{13,14,15,16,27,28}","2022-12-21 04:50:25.767"
"27cca732-3f3c-491f-b715-802bc23a8988","14cded36-3541-40be-9345-457df926173d",5,"{""Somewhat agree"",""Slightly emotional"",Believable,""Moderately truthful"",Credible,Unlikely}","{29,30,31}","2022-12-21 04:52:09.732"
"3a9a6949-bd00-4986-94af-8bf07388702b","6d00812a-d0a9-4d6c-982d-3a49f44004ff",2,"{""Strongly agree"",""Very emotional"",""Low believability"",""Low truthfulness"",""Low credibility"",""Very unlikely""}","{16,22,24,25,45}","2022-12-21 04:52:36.164"
"384dfe68-6595-408a-b2f1-5f91ac3a0516","6d00812a-d0a9-4d6c-982d-3a49f44004ff",3,"{Agree,""Moderately emotional"",""Low believability"",""Low truthfulness"",""Low credibility"",""Very unlikely""}","{22,23,24,25,33}","2022-12-21 04:53:03.661"
"6ffb5e94-8260-45bd-9943-050be0356fb9","37208243-640d-4724-89ed-45a6bfcb305f",0,"{""Somewhat agree"",""Moderately emotional"",""Slightly believable"",""Slightly truthful"",""Slightly credible"",""Very unlikely""}","{5,6}","2022-12-21 04:53:11.366"
"0473b264-c9fb-4d96-84c3-ae975f0ad82d","37208243-640d-4724-89ed-45a6bfcb305f",1,"{Agree,""Extremely emotional"",""Slightly believable"",""Slightly truthful"",""Slightly credible"",Unlikely}","{15,16,34,35}","2022-12-21 04:53:44.342"
"4d2d4d9d-2cae-48f1-85e3-adc033972a95","e554e11a-ccb3-4fd4-92eb-00133057f09d",0,"{Agree,Emotional,""Slightly believable"",""Low truthfulness"",""Low credibility"",""Very unlikely""}","{5,8,13,17,23,24,27,28,34,35,40,41}","2022-12-21 04:53:58.961"
"273abdbb-108e-45fa-9939-d91e01eb6c4b","6d00812a-d0a9-4d6c-982d-3a49f44004ff",4,"{""Strongly agree"",""Extremely emotional"",""Not at all believable"",""Not at all truthful"",""Not at all credible"",""Very unlikely""}","{0,1,11,15,16,18,32,35,36}","2022-12-21 04:54:24.138"
"99435889-67cb-41a7-8d73-b94b23c2d72c","37208243-640d-4724-89ed-45a6bfcb305f",2,"{Agree,Emotional,""Slightly believable"",""Slightly truthful"",""Slightly credible"",Unlikely}","{16,24,25,26,27,28,41,42,43}","2022-12-21 04:54:36.488"
"75d0bd74-4f5b-45f1-a9be-9c15db494161","6d00812a-d0a9-4d6c-982d-3a49f44004ff",5,"{Agree,""Moderately emotional"",""Low believability"",""Low truthfulness"",""Low credibility"",""Very unlikely""}","{29,59,60}","2022-12-21 04:54:45.201"
"f102ce8e-47b4-4e56-a2bc-05784dd72cfe","e554e11a-ccb3-4fd4-92eb-00133057f09d",1,"{""Somewhat agree"",""Moderately emotional"",""Moderately believable"",""Moderately truthful"",""Moderately credible"",Unlikely}","{0,1,15,16,23,24,27,28}","2022-12-21 04:55:03.337"
"7cec83c1-f86a-4a92-a5b5-6fe4b73112c5","37208243-640d-4724-89ed-45a6bfcb305f",3,"{Agree,""Very emotional"",""Low believability"",""Low truthfulness"",""Low credibility"",""Very unlikely""}","{11,43,44,45,46}","2022-12-21 04:55:18.603"
"cb97da19-4085-4348-9d81-8b2c9a126e5f","b7126d53-8c0a-476f-95b8-f9b2887bf9e1",2,"{""Somewhat agree"",""Slightly emotional"",Believable,Truthful,Credible,Unlikely}","{40,41,42,43,44,45}","2022-12-21 04:11:48.472"
"0c4d4181-2d08-471f-b704-64da9cd459ba","f7f97388-4a06-42c3-91d3-f1217d62e8ba",5,"{""Somewhat agree"",""Moderately emotional"",""Very believable"",""Very truthful"",""Very credible"",Unlikely}","{54,55,56,57,58,59,60}","2022-12-21 04:11:49.62"
"ee2eda98-fe51-46b4-80a1-2bf5b9271f94","11559f8c-61f2-4857-976b-528e32a5a89a",0,"{""Somewhat disagree"",""Slightly emotional"",Believable,Truthful,Credible,Unlikely}","{11}","2022-12-21 04:11:50.552"
"8194597b-f05f-4c5a-b406-23f1584bd3ae","25b555a1-a60a-42be-a827-4f4e06209cb9",2,"{Agree,Emotional,""Very believable"",""Very truthful"",""Very credible"",""Very unlikely""}","{11,12,13,14,16,24,25}","2022-12-21 04:11:53.071"
"39f2c2c0-21a9-4265-9453-31e2511b3abd","43ec6b79-fe04-4f26-9588-30dc507d9d8f",2,"{""Somewhat agree"",""Extremely emotional"",""Very believable"",""Extremely truthful"",""Extremely credible"",""Very unlikely""}","{7,16,27,28,35,36,51,52}","2022-12-21 04:11:56.486"
"b4e2a251-e77f-466a-81ba-916c47a2884b","57c26f47-e660-4c60-acbf-3f600db22eb3",5,"{""Strongly agree"",Emotional,""Low believability"",""Low truthfulness"",""Not at all credible"",""Very unlikely""}","{29,30,31,59}","2022-12-21 04:11:57.002"
"df7d22e4-3816-4e4c-8e9c-2b4bac1cbf8b","b88402ba-51c5-4645-95c9-1a20c4d04a24",5,"{Agree,""Slightly emotional"",""Extremely believable"",""Very truthful"",""Very credible"",""Very unlikely""}","{}","2022-12-21 04:12:07.175"
"6c8d54d9-71b0-4884-8a45-8980e0995656","00fec1a6-a22e-4855-affc-3afaefd20653",1,"{""Somewhat agree"",""Moderately emotional"",Believable,Truthful,Credible,""Neither unlikely nor likely""}","{0,1,16,27,28,30,32}","2022-12-21 04:12:07.508"
"636ea1c1-4944-4c3a-a3a6-7d8410d6acc8","7e1c5a5e-0a3b-44ba-a3b9-31fb7c5b9ad9",1,"{""Somewhat agree"",""Slightly emotional"",""Moderately believable"",""Very truthful"",""Very credible"",""Very unlikely""}","{23,24,27,28}","2022-12-21 04:12:09.701"
"4fde374c-3c67-40a1-b06e-9f134180d27d","b88ea317-739f-411e-b221-18d70ae1724f",1,"{""Somewhat agree"",""Moderately emotional"",Believable,Truthful,Credible,""Very unlikely""}","{23,24,27,28}","2022-12-21 04:12:10.153"
"aaa04d77-3090-429f-b63f-79aea6343505","7e1fc75f-36ba-4ad3-8576-a0ceb0004c27",4,"{""Strongly agree"",""Very emotional"",""Moderately believable"",""Moderately truthful"",""Moderately credible"",Unlikely}","{0,1,11,12,13,15,18,31,32,35,36,38,44,47}","2022-12-21 04:12:19.025"
"2fa09a90-c835-4312-92c0-f3161785e4e1","3d8c99c9-83fb-49ff-848e-60f05eb5f02b",4,"{Agree,Emotional,""Moderately believable"",""Slightly truthful"",""Slightly credible"",""Very unlikely""}","{0,1,2,3,4,5,11,15,18,31,32,33,34,35,36}","2022-12-21 04:12:21.092"
"7e086c51-ca94-4101-a479-141b16b634df","87188204-4ef7-4323-9f1a-3cd396c4154d",4,"{""Strongly agree"",""Extremely emotional"",""Low believability"",""Not at all truthful"",""Low credibility"",""Very unlikely""}","{0,5,32,33,38,44,47}","2022-12-21 04:12:25.756"
"9abc2d15-8824-400b-b789-9ddbc356edf2","43aa7fdc-aadd-41b3-97a9-396b423cfae5",2,"{Agree,Emotional,""Moderately believable"",""Slightly truthful"",Credible,""Very unlikely""}","{16,17,18,19,22,24}","2022-12-21 04:12:26.097"
"a9c2f0f8-47f6-4508-bd86-0e19fadec6a2","ce75f664-ea05-40e5-8928-2f4ba507badc",5,"{Disagree,""Moderately emotional"",""Very believable"",""Very truthful"",""Very credible"",""Neither unlikely nor likely""}","{8,9,28,29,30,36,58}","2022-12-21 04:12:29.536"
"a8d6a36c-6b79-4d21-9806-103dededf897","25b555a1-a60a-42be-a827-4f4e06209cb9",3,"{""Somewhat agree"",""Moderately emotional"",""Very believable"",""Very truthful"",""Very credible"",""Very unlikely""}","{33}","2022-12-21 04:12:32.996"
"4619814c-8997-42a8-b80b-e0d22de2359f","21156717-732f-40dc-8938-a232eb20e47c",0,"{Agree,Emotional,""Low believability"",""Low truthfulness"",""Low credibility"",""Very unlikely""}","{8,27,32,36,37}","2022-12-21 04:12:37.069"
"f8898d45-f5a6-43b6-90a7-af08d2963bf5","7a0e2c70-d28b-4494-9aa1-4d00d42e4204",1,"{Agree,Emotional,""Slightly believable"",""Moderately truthful"",""Low credibility"",Unlikely}","{16,23,24,30,31,32,34,35}","2022-12-21 04:12:39.655"
"a92f0598-8457-4f67-adf4-e8149f533d0d","6c7810e5-c4c5-4eeb-80c4-925ed68550ee",0,"{Agree,""Slightly emotional"",Believable,""Slightly truthful"",""Slightly credible"",""Very unlikely""}","{8,36,37}","2022-12-21 04:12:40.04"
"f9fdb044-d547-49de-8593-b1000899e7de","825621f3-8a38-4cf4-b1ae-04e1d97ff7b0",0,"{""Strongly disagree"",""Not at all emotional"",""Very believable"",""Very truthful"",""Very credible"",""Very unlikely""}","{}","2022-12-21 04:12:40.061"
"38bb9221-1596-4afb-b4a1-3b6fc0b3c5c8","11559f8c-61f2-4857-976b-528e32a5a89a",1,"{Disagree,""Low emotionality"",""Very believable"",""Very truthful"",""Very credible"",Likely}","{}","2022-12-21 04:12:52.857"
"03efe4bf-7382-41fa-b55f-84d52f54d5c9","72a4c776-b4bb-4941-9145-f2602ad1c713",0,"{Agree,""Moderately emotional"",""Moderately believable"",""Slightly truthful"",""Moderately credible"",""Very unlikely""}","{12,13,36,37}","2022-12-21 04:12:53.323"
"8e61d5d2-e8de-48be-8dac-81d0b64249fb","db9b5c37-e3fe-445a-9392-885d1f4d3151",2,"{Agree,""Very emotional"",""Moderately believable"",""Moderately truthful"",Credible,""Somewhat unlikely""}","{16,17,18,19,24,25,26,27,28,45,46,47,48}","2022-12-21 04:12:54.482"
"61653dd3-4a2d-4e36-b260-d3426fa9ea72","825621f3-8a38-4cf4-b1ae-04e1d97ff7b0",1,"{""Somewhat disagree"",""Low emotionality"",Believable,Truthful,Credible,""Very unlikely""}","{}","2022-12-21 04:12:57.002"
"c71415da-8d28-4342-ac63-241487443d2f","b7126d53-8c0a-476f-95b8-f9b2887bf9e1",3,"{Agree,""Slightly emotional"",""Low believability"",""Low truthfulness"",""Low credibility"",""Very unlikely""}","{0,1,2,3,11,15,16,17,18,22,25}","2022-12-21 04:13:03.995"
"73dd67e2-8f8c-4236-bc73-acd5d66fb441","b88ea317-739f-411e-b221-18d70ae1724f",2,"{""Somewhat disagree"",Emotional,Believable,Truthful,Credible,""Very unlikely""}","{22}","2022-12-21 04:13:04.055"
"715d4cb6-a285-455a-a04b-f41345448b8f","43ec6b79-fe04-4f26-9588-30dc507d9d8f",3,"{Agree,""Extremely emotional"",""Slightly believable"",""Slightly truthful"",""Slightly credible"",""Very unlikely""}","{0,1,2,3,10,11,17,18,22,33,39}","2022-12-21 04:13:04.148"
"3f676a9b-2ef2-41d3-8f42-2e18ffc6fd69","6c7810e5-c4c5-4eeb-80c4-925ed68550ee",1,"{""Somewhat disagree"",""Slightly emotional"",""Very believable"",""Very truthful"",Credible,""Somewhat unlikely""}","{27,28}","2022-12-21 04:13:05.184"
"95c1afcb-a10b-439a-9d6c-e1a33efacb9b","825621f3-8a38-4cf4-b1ae-04e1d97ff7b0",2,"{""Somewhat disagree"",""Slightly emotional"",""Slightly believable"",""Slightly truthful"",""Slightly credible"",""Very unlikely""}","{}","2022-12-21 04:13:05.483"
"ad371fc0-0a2d-4c49-9ed4-1fb5ec5aff05","21156717-732f-40dc-8938-a232eb20e47c",1,"{Disagree,Emotional,""Very believable"",""Very truthful"",""Very credible"",""Very unlikely""}","{27}","2022-12-21 04:13:05.774"
"a8e24a2b-e2b3-4c34-84be-3aeb34352ec8","7e1fc75f-36ba-4ad3-8576-a0ceb0004c27",5,"{""Somewhat agree"",Emotional,Believable,Truthful,Credible,""Somewhat likely""}","{29,30,31,59,60}","2022-12-21 04:13:06.162"
"f774ef6c-bf47-4903-bc7a-30781df81ced","825621f3-8a38-4cf4-b1ae-04e1d97ff7b0",3,"{""Strongly agree"",""Extremely emotional"",""Not at all believable"",""Not at all truthful"",""Not at all credible"",""Very unlikely""}","{}","2022-12-21 04:13:14.217"
"5076b663-bc88-414f-a43b-19062edca5c7","25b555a1-a60a-42be-a827-4f4e06209cb9",4,"{Agree,Emotional,""Very believable"",""Very truthful"",""Very credible"",""Very unlikely""}","{1,32,35,36}","2022-12-21 04:13:14.946"
"e9b83738-714b-40d5-b3eb-012e17f9d263","2850dd0b-ad3d-4c6b-8578-2445ca4a92f7",1,"{""Somewhat agree"",Emotional,""Moderately believable"",""Moderately truthful"",""Moderately credible"",Unlikely}","{10,23,24,27,28}","2022-12-21 04:13:15.521"
"feab4cf7-1f70-42a7-b47f-05c8a54ea03b","00fec1a6-a22e-4855-affc-3afaefd20653",2,"{Agree,Emotional,""Moderately believable"",""Moderately truthful"",""Moderately credible"",""Somewhat unlikely""}","{5,7,9,16,22,27,28}","2022-12-21 04:13:18.124"
"70ddbe83-f0b6-47e4-8c23-57858be1ea4f","825621f3-8a38-4cf4-b1ae-04e1d97ff7b0",4,"{""Strongly agree"",""Extremely emotional"",""Not at all believable"",""Not at all truthful"",""Not at all credible"",""Very unlikely""}","{}","2022-12-21 04:13:21.88"
"03f2e620-cb18-469e-ab36-5b52cfd8f494","43aa7fdc-aadd-41b3-97a9-396b423cfae5",3,"{""Somewhat agree"",""Slightly emotional"",""Moderately believable"",""Moderately truthful"",""Very credible"",""Very unlikely""}","{22,33}","2022-12-21 04:13:22.434"
"f597ee45-701d-4aee-bd18-6eac24eab07d","825621f3-8a38-4cf4-b1ae-04e1d97ff7b0",5,"{""Somewhat disagree"",""Moderately emotional"",""Moderately believable"",""Moderately truthful"",""Moderately credible"",""Very unlikely""}","{}","2022-12-21 04:13:29.291"
"9a9d9172-1c9c-4838-8dc8-b82b975bcfb3","088dff32-733b-49e2-a921-c4f0abdeb78a",1,"{Agree,Emotional,""Moderately believable"",""Moderately truthful"",Credible,Unlikely}","{23,24,27,28,29,30,31,32}","2022-12-21 04:13:32.357"
"911b1048-3db5-47d6-8587-347370f37bef","7e1c5a5e-0a3b-44ba-a3b9-31fb7c5b9ad9",2,"{Agree,Emotional,""Moderately believable"",""Extremely truthful"",""Extremely credible"",""Neither unlikely nor likely""}","{5,6,7,8,9,22,24,25}","2022-12-21 04:13:32.608"
"e58d4de5-a024-45a7-92cd-0adc0ce75046","21156717-732f-40dc-8938-a232eb20e47c",2,"{""Somewhat disagree"",Emotional,Believable,Truthful,Credible,""Very unlikely""}","{7,29,30,31,32,33}","2022-12-21 04:13:38.679"
"5f9946eb-90ec-419c-a809-b3fff9810d83","87188204-4ef7-4323-9f1a-3cd396c4154d",5,"{""Somewhat disagree"",Emotional,""Very believable"",Truthful,""Very credible"",""Somewhat likely""}","{29}","2022-12-21 04:13:43.133"
"01e078fa-1cac-40b5-97fb-b03d6e9cfad1","3d8c99c9-83fb-49ff-848e-60f05eb5f02b",5,"{""Somewhat agree"",""Moderately emotional"",""Moderately believable"",""Moderately truthful"",""Slightly credible"",""Very unlikely""}","{22,23,29,59}","2022-12-21 04:13:43.266"
"62953dec-3889-4a46-81e8-7daeddc45176","11559f8c-61f2-4857-976b-528e32a5a89a",2,"{Agree,""Moderately emotional"",""Very believable"",""Very truthful"",""Very credible"",Unlikely}","{7,16,22}","2022-12-21 04:13:46.221"
"78d29903-250c-4b39-9229-de1d7961be5f","b88ea317-739f-411e-b221-18d70ae1724f",3,"{""Somewhat agree"",""Moderately emotional"",Believable,Truthful,Credible,""Very unlikely""}","{22,23,24,25,33}","2022-12-21 04:13:49.079"
"6c43b2f3-102c-4759-887a-33af2da0b7bd","43ec6b79-fe04-4f26-9588-30dc507d9d8f",4,"{Agree,""Extremely emotional"",Believable,Truthful,Credible,""Very unlikely""}","{0,1,11,13,15,18,31,32,35,36,38}","2022-12-21 04:13:52.282"
"6081679b-76f8-429e-bb91-c930ed1f5efa","25b555a1-a60a-42be-a827-4f4e06209cb9",5,"{Agree,""Moderately emotional"",""Very believable"",""Very truthful"",""Very credible"",""Very unlikely""}","{21,22,23,29,30,31,59}","2022-12-21 04:13:59.157"
"9144d4d5-d7a7-43cf-ac6a-55cc3506cb24","6c7810e5-c4c5-4eeb-80c4-925ed68550ee",2,"{Agree,""Extremely emotional"",""Very believable"",Truthful,""Low credibility"",Unlikely}","{7,16,24,25}","2022-12-21 04:14:01.407"
"3f044d36-198d-4f19-a257-974bbeb08aa5","7a0e2c70-d28b-4494-9aa1-4d00d42e4204",2,"{Agree,Emotional,""Slightly believable"",""Slightly truthful"",""Slightly credible"",Unlikely}","{16,17,18,19,22,23,24,25}","2022-12-21 04:14:02.287"
"63a71adf-319b-4765-a6e3-0296e7cb5a85","2850dd0b-ad3d-4c6b-8578-2445ca4a92f7",2,"{""Somewhat agree"",Emotional,""Moderately believable"",""Moderately truthful"",""Moderately credible"",Unlikely}","{16,22,24}","2022-12-21 04:14:03.472"
"a2a6cfdc-b8a0-4d4b-9f1a-61e295d8ae73","72a4c776-b4bb-4941-9145-f2602ad1c713",2,"{""Somewhat agree"",Emotional,""Very believable"",""Very truthful"",""Very credible"",""Somewhat likely""}","{}","2022-12-21 04:14:10.289"
"905a9495-98d0-4a74-8550-90a26f549bd9","21156717-732f-40dc-8938-a232eb20e47c",3,"{Agree,""Very emotional"",""Low believability"",""Low truthfulness"",""Low credibility"",""Very unlikely""}","{10,11,22,33,39,40}","2022-12-21 04:14:10.825"
"31e62cc3-3f6a-4330-b52f-c75ff952986c","b7126d53-8c0a-476f-95b8-f9b2887bf9e1",4,"{""Somewhat agree"",""Slightly emotional"",Believable,Truthful,Credible,""Very unlikely""}","{1,15,16,18,20,21,22,32,33,34,35,36}","2022-12-21 04:14:17.42"
"8bae6715-3778-4eff-ab85-e5569e2402f0","72a4c776-b4bb-4941-9145-f2602ad1c713",1,"{Disagree,""Slightly emotional"",""Very believable"",""Very truthful"",""Very credible"",Likely}","{}","2022-12-21 04:13:32.621"
"8af71767-d5fb-45bb-80ce-3acba2838606","f68cf55f-1baf-4bac-97c4-57405729fe6a",2,"{""Somewhat agree"",""Moderately emotional"",""Moderately believable"",""Slightly truthful"",""Moderately credible"",""Somewhat unlikely""}","{39,41,43,45,47}","2022-12-21 04:13:35.248"
"0b7e2d84-c121-4230-b995-dbc8d1a7c3bf","fe87d746-0765-4213-8c09-1ec2ed666965",0,"{Disagree,""Moderately emotional"",Believable,Truthful,""Moderately credible"",""Neither unlikely nor likely""}","{8,29,31,32,33}","2022-12-21 04:15:57.062"
"6d359a2b-76d7-4ec1-bfd5-da03bd4c414b","6f4141e2-f7d5-4e8e-9029-28d86645573c",4,"{Agree,Emotional,""Very believable"",Truthful,""Moderately credible"",Unlikely}","{1,2,3,4,5,11,15,18,32}","2022-12-21 04:16:01.738"
"6892529e-6670-418f-ad14-77ad1237aa8b","6c7810e5-c4c5-4eeb-80c4-925ed68550ee",5,"{""Somewhat disagree"",""Low emotionality"",""Very believable"",""Very truthful"",""Very credible"",""Somewhat likely""}","{}","2022-12-21 04:16:05.302"
"6b1b0d44-0713-4988-9812-bb9a9c4a807b","1c072708-b4bb-415d-a346-0757336779b6",1,"{""Somewhat agree"",""Slightly emotional"",""Moderately believable"",""Moderately truthful"",""Moderately credible"",""Somewhat likely""}","{3,30,31,32,34}","2022-12-21 04:16:08.751"
"387619ec-b81d-41df-a839-c41c571a6bdf","72788e2f-b1db-4ef3-b9fd-f403b2504efa",1,"{""Strongly agree"",""Extremely emotional"",""Not at all believable"",""Not at all truthful"",""Not at all credible"",""Very unlikely""}","{12,13,14,15,16}","2022-12-21 04:16:10.138"
"1afd639b-69c3-40e8-81bf-6882ef623589","2e403ff3-67df-4f8e-add4-dee864821ea2",1,"{""Strongly agree"",""Extremely emotional"",""Low believability"",""Low truthfulness"",""Low credibility"",""Very unlikely""}","{16,23,24,27,28}","2022-12-21 04:16:12.974"
"682268fa-a4c4-406d-8246-f80af16cdfb1","f2c6eede-c6c7-44c5-92eb-2f21a00bd892",2,"{""Somewhat agree"",""Slightly emotional"",""Low believability"",""Low truthfulness"",""Low credibility"",""Very unlikely""}","{22,24,25}","2022-12-21 04:16:13.243"
"f7d7f683-d0d9-41b8-ac10-194d43ba24df","f68cf55f-1baf-4bac-97c4-57405729fe6a",4,"{""Somewhat agree"",""Extremely emotional"",""Low believability"",""Low truthfulness"",""Low credibility"",""Very unlikely""}","{0,1,2,3,4,5,31,32,44,45,47,48}","2022-12-21 04:16:15.087"
